date,observed,trend,seasonal,resid
2019-01-31,0.778706139668094,,-0.0025414341402341624,
2019-02-28,0.7338750946576947,,-0.016405081095561942,
2019-03-31,0.7053869878593986,,-0.0208433265345996,
2019-04-30,0.6778178522481443,,-0.05790129762075845,
2019-05-31,0.6865713069733468,,-0.020678510067809148,
2019-06-30,0.7830071985437101,,-0.011111520726445907,
2019-07-31,0.8486506897060624,0.7727845210566644,0.032451452197223646,0.043414716452174346
2019-08-31,0.8190281988885729,0.771605197332291,0.05034444581015025,-0.002921444253868373
2019-09-30,0.8461389742175004,0.7744574114441134,0.0032857266111296843,0.0683958361622573
2019-10-31,0.8356621379734891,0.7788518418939651,0.018287528665243497,0.03852276741428054
2019-11-30,0.825523264188962,0.7827588237077658,0.02690847629700032,0.015855964184195888
2019-12-31,0.7519126322094222,0.7839928667709712,-0.0017964593953381973,-0.030283775166210874
2020-01-31,0.7409736907592454,0.7800615732466016,-0.0025414341402341624,-0.036546448347122125
2020-02-29,0.7433037741815798,0.7746978818466901,-0.016405081095561942,-0.014989026569548362
2020-03-31,0.7644114470192536,0.7690234621511907,-0.0208433265345996,0.016231311402662502
2020-04-30,0.7242597238847281,0.762240578552875,-0.05790129762075845,0.019920442952611625
2020-05-31,0.7338969988679809,0.7559012997648038,-0.020678510067809148,-0.001325790829013778
2020-06-30,0.7652985401660085,0.7529712602078606,-0.011111520726445907,0.02343880068459377
2020-07-31,0.7720083034988929,0.7538120460742093,0.032451452197223646,-0.014255194772539975
2020-08-31,0.7669419914978637,0.7538814797022395,0.05034444581015025,-0.03728393401452607
2020-09-30,0.7620391089162224,0.7531668006545219,0.0032857266111296843,0.005586581650570806
2020-10-31,0.7569727969151931,0.7541681620743284,0.018287528665243497,-0.015482893824378702
2020-11-30,0.752069914333552,0.7568228768504384,0.02690847629700032,-0.031661438813886715
2020-12-31,0.7550450326981948,0.7595501358560353,-0.0017964593953381973,-0.002708643762502276
2021-01-31,0.7580201510628377,0.7624719187432183,-0.0025414341402341624,-0.0019103335401464182
2021-02-28,0.727923720950714,0.7671369406274455,-0.016405081095561942,-0.022808138581169583
2021-03-31,0.7626392031048967,0.7645168609492983,-0.0208433265345996,0.018965668690198074
2021-04-30,0.7500646418744424,0.7597567676018822,-0.05790129762075845,0.048209171893318734
2021-05-31,0.7718052355049035,0.7618900948968905,-0.020678510067809148,0.030593650675822166
2021-06-30,0.7928445196634142,0.7649721652342765,-0.011111520726445907,0.03898387515558362
2021-07-31,0.8145851132938753,0.7667251175766316,0.032451452197223646,0.015408543520019996
2021-08-31,0.8363257069243364,0.7675675554039927,0.05034444581015025,0.018413705710193455
2021-09-30,0.6297734812142165,0.7669352711577074,0.0032857266111296843,-0.14044751655462062
2021-10-31,0.7749961842792112,0.7610481528410075,0.018287528665243497,-0.004339497227039718
2021-11-30,0.7852463820497351,0.7548146104858331,0.02690847629700032,0.0035232952669016562
2021-12-31,0.7958382530792764,0.7463766473218867,-0.0017964593953381973,0.05125806515272787
2022-01-31,0.7592977868982774,0.7378442210832259,-0.0025414341402341624,0.023994999955285697
2022-02-28,0.7468645929719395,0.7342286270762672,-0.016405081095561942,0.029041046991234228
2022-03-31,0.7285235091728276,0.738325190136836,-0.0208433265345996,0.011041645570591247
2022-04-30,0.6428894962057115,0.7429370245265073,-0.05790129762075845,-0.04214623070003744
2022-05-31,0.7293753646494495,0.7415120110971939,-0.020678510067809148,0.008541863620064778
2022-06-30,0.6327632745841554,0.7404707217011309,-0.011111520726445907,-0.09659592639052965
2022-07-31,0.7698881286452727,0.7410003286764971,0.032451452197223646,-0.0035636522284480943
2022-08-31,0.7942484354059335,0.7432106895952144,0.05034444581015025,0.0006933000005688236
2022-09-30,0.7701682661862658,0.7438096613320795,0.0032857266111296843,0.0230728782430566
2022-10-31,0.7452854246592758,0.7472640671940046,0.018287528665243497,-0.020266171199972288
2022-11-30,0.7807568193661504,0.7512588472832045,0.02690847629700032,0.0025894957859455905
2022-12-31,0.7753368702573495,0.7576271339689794,-0.0017964593953381973,0.019506195683708333
2023-01-31,0.7925097371289919,0.7633061307986309,-0.0025414341402341624,0.03174504047059517
2023-02-28,0.7667013047904416,0.7647123312579527,-0.016405081095561942,0.01839405462805089
2023-03-31,0.7230621190390853,0.7681716561520316,-0.0208433265345996,-0.024266210578346697
2023-04-30,0.7312566270256565,0.7713080695058379,-0.05790129762075845,0.017849855140577117
2023-05-31,0.7368829559703011,0.7733046578369398,-0.020678510067809148,-0.015743191798829586
2023-06-30,0.7780945637219029,0.7714041575176885,-0.011111520726445907,0.017801926930660256
2023-07-31,0.7608527634191594,0.7666566916931175,0.032451452197223646,-0.03825538047118168
2023-08-31,0.8370326116557738,0.7628407607879668,0.05034444581015025,0.02384740505765675
2023-09-30,0.8104078873943171,0.760980907784427,0.0032857266111296843,0.04614125299876049
2023-10-31,0.7803197239425754,0.7577173679401972,0.018287528665243497,0.004314827337134758
2023-11-30,0.793640640029297,0.7542904476554285,0.02690847629700032,0.012441716076868177
2023-12-31,0.7168410419321736,0.7536603107352102,-0.0017964593953381973,-0.03502280940769845
2024-01-31,0.737066385664458,0.7541420458432799,-0.0025414341402341624,-0.014534226038587731
2024-02-29,0.7305623145313624,0.753856299595467,-0.016405081095561942,-0.006888903968542574
2024-03-31,0.7145646372132064,0.7546313463328865,-0.0208433265345996,-0.019223382585080533
2024-04-30,0.6614291525900207,0.7604146569972245,-0.05790129762075845,-0.041084206786445435
2024-05-31,0.724464343571492,0.7644603528073202,-0.020678510067809148,-0.019317499168018986
2024-06-30,0.7753898900354732,0.7673810546422025,-0.011111520726445907,0.019120356119716592
2024-07-31,0.7751190796992624,,0.032451452197223646,
2024-08-31,0.815908385428159,,0.05034444581015025,
2024-09-30,0.8501332353200002,,0.0032857266111296843,
2024-10-31,0.8793938319610048,,0.018287528665243497,
2024-11-30,0.7916632314531623,,0.02690847629700032,
2024-12-31,0.7889152945454851,,-0.0017964593953381973,
